objectname,RA,DEC,prob,period,comper,Type,SNR1,SNR2,sector
TIC 120967488,286.825552138995,36.100155346759,0.98521495,0.5176491584166436,0.5176491584166436,ROT,4.1497439794507045,1.940701269178774,"[14, 40, 41]"
TIC 34885758,47.4006555363948,24.9068393967497,0.9852136,5.438405221646244,5.438405221646244,ROT,3.8493821836586366,2.3095305419114225,[44]
TIC 16701102,106.654391609666,41.1783811405978,0.98521346,5.6437721960042175,5.6437721960042175,ROT,3.968406549697256,3.6241835429045866,"[20, 47]"
TIC 299443090,26.7088667385471,51.3138845081205,0.985211,0.5876654902358969,0.5876654902358969,ROT,4.26611329780436,1.9190517622820744,[18]
TIC 144445523,359.311371840538,-42.0944977750268,0.98521024,1.3517460433006083,1.3517460433006083,ROT,1.4847959553940229,2.063453193773715,[2]
TIC 94984576,250.469336267189,-32.7442446130316,0.98520607,7.975759075797243,7.975759075797243,ROT,1.7777921230073972,2.283096615798637,[39]
TIC 296561932,141.574829,-53.378929,0.98520285,0.5042439883763635,0.5042439883763635,ROT,4.397650653155969,2.4610508519933223,"[10, 35]"
TIC 239121910,110.837044487428,30.0186625560224,0.98520213,7.997012515372022,7.997012515372022,ROT,2.6129854924339937,2.4870467937127776,[45]
TIC 432135041,137.363925,-23.520795,0.9851976,7.590452104290919,7.590452104290919,ROT,2.416890329958068,1.211338712536875,[8]
TIC 61010084,226.554366,-28.701604,0.9851938,5.159970434290504,5.159970434290504,ROT,2.2258674695066127,1.229328075478573,[11]
TIC 49596084,37.3910634293657,-39.5609955222953,0.985193,1.008232719980877,1.008232719980877,ROT,2.598300773023853,3.301968798194452,[30]
TIC 173530123,112.376191,-36.684701,0.98519146,3.140441096702544,3.140441096702544,ROT,2.31791838765473,2.8253564401010647,"[7, 8]"
TIC 67949480,142.663018,46.067819,0.98519135,6.11052869064011,6.11052869064011,ROT,4.540763382591909,2.906352839530288,[21]
TIC 56664154,158.605091827568,-9.34445648485827,0.9851908,6.2836631532305525,6.2836631532305525,ROT,2.6967942076685665,2.2125261198384067,[35]
TIC 461523884,343.60398422609,84.3461747343516,0.9851896,2.3406198176768487,2.3406198176768487,ROT,2.245719180745806,0.7083078244190094,[18]
TIC 231264644,334.091193026065,-52.6451925326766,0.9851859,8.014380988640553,8.014380988640553,ROT,2.3979926015687565,2.077758594113145,[1]
TIC 154842250,185.621716222201,84.8257871041602,0.9851843,7.619342196470533,7.619342196470533,ROT,3.515533073740098,2.5714407706068387,[47]
TIC 235723027,276.434264800691,26.6569592364516,0.985182,4.402254872377328,4.402254872377328,ROT,8.74583443252379,5.745220318197489,"[26, 40]"
TIC 400802343,178.249,-52.632965,0.98517954,4.788142855986824,4.788142855986824,ROT,4.231914991850562,3.655006579810515,[10]
TIC 320586561,270.983229415788,25.3396393973479,0.9851753,4.488940671245238,4.488940671245238,ROT,7.168473967627656,4.882782396783073,[40]
TIC 61109252,154.57503932839,17.3963957192055,0.98517114,7.931790193385616,7.931790193385616,ROT,2.579867888247576,2.0434599786976344,"[45, 46]"
TIC 167696018,102.895196621945,-62.7180531669173,0.9851704,5.443620529994123,5.443620529994123,ROT,1.9255701102429856,2.002246034834749,"[2, 3, 5, 7, 9, 10, 13]"
TIC 857309,327.647736356015,-8.98255194973669,0.9851698,3.9383862141109343,3.9383862141109343,ROT,3.581256853374956,1.4784280094018056,[42]
TIC 76073981,272.894206374012,40.2110235454031,0.9851687,1.6441542261645252,0.8220771130822626,EA,1.1125965998865417,2.9094400129762827,"[26, 40]"
TIC 382525982,14.9996549369816,-51.3432671039449,0.98516786,7.490669863913499,7.490669863913499,ROT,3.3685587575508897,1.8648692045567608,"[2, 29]"
TIC 168244254,153.843637196468,-25.7527592186554,0.9851645,0.5331936420008632,0.5331936420008632,ROT,2.211456308715206,2.0945232364764927,"[35, 36]"
TIC 152797713,304.962765471079,-34.3196098233998,0.98516,1.191697873467902,1.191697873467902,ROT,3.164026511941565,2.660244011661905,[27]
TIC 349369985,110.039580370881,-64.0011670062267,0.9851591,8.078048512988468,8.078048512988468,ROT,1.9639476861029448,2.223024378553208,"[2, 33]"
TIC 284182539,205.416068459083,80.2037137375534,0.98515576,7.630512498935077,7.630512498935077,ROT,1.5198651513168169,2.158213864570508,"[21, 40, 47, 48]"
TIC 1192946,136.086225405251,-15.9142494696299,0.9851549,8.51055436916227,8.51055436916227,ROT,3.032212038442406,3.030643915959921,[35]
TIC 151789318,167.631556,-36.190937,0.98515356,8.183630079258974,8.183630079258974,ROT,2.693335395610416,2.0376326833696354,[10]
TIC 311068438,204.917901918473,61.9361749046924,0.98515064,3.146520302487119,3.146520302487119,ROT,2.1836809492180285,1.0804064158602846,[16]
TIC 55451820,70.653144,-62.96057,0.98514974,0.5360192684803516,0.5360192684803516,ROT,7.327006924320607,3.1930880898184,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]"
TIC 350023518,154.869098104809,6.58297282257614,0.98514766,7.9318139315332115,7.9318139315332115,ROT,2.9139599099729616,3.843221330444008,[46]
TIC 254365274,235.025697,-45.893393,0.9851437,1.7230427177650538,1.7230427177650538,ROT,2.0510181228998223,2.271185898791645,[12]
TIC 429221797,313.180205230986,56.5849601628638,0.985143,0.5534315655491809,0.5534315655491809,ROT,3.122707735417196,1.506766601947914,"[15, 16, 17]"
TIC 202601061,7.39938142134844,52.5687296642264,0.9851387,0.6605947776166826,0.3302973888083413,EA,1.6501774213335128,11.380162286119836,[17]
TIC 70596114,60.5686875381007,-15.3582797804283,0.9851386,3.844685274441695,3.844685274441695,ROT,10.288190286993649,5.406528895022136,[5]
TIC 468888963,56.8339227416426,10.1854518979448,0.9851289,8.017154960323285,8.017154960323285,ROT,3.96339220709686,2.3940130892931912,"[5, 43]"
TIC 452770563,68.1564171269612,5.45609636623866,0.98512787,8.416929204039633,8.416929204039633,ROT,2.046635075976787,2.1375670769739608,"[5, 32]"
TIC 468878505,56.2455400297855,8.3195737152832,0.985126,0.8126304738062482,0.8126304738062482,ROT,2.240069125185633,2.911742970148596,"[5, 42, 44]"
TIC 71384274,46.1636787889479,-18.5948697291362,0.98512405,0.604670039227863,0.604670039227863,ROT,3.1116774553159363,2.8636172715041166,[31]
TIC 450737411,169.586948,-59.232018,0.9851231,6.277966880251412,6.277966880251412,ROT,4.892585618195818,3.198148355326371,[11]
TIC 463229791,259.039895,-41.647686,0.98511827,0.5891407423423513,0.5891407423423513,ROT,3.351993639744723,3.37836479850132,[12]
TIC 407590638,152.195800997047,31.6719225285021,0.9851172,2.7685724928370745,2.7685724928370745,ROT,2.277523207639103,1.7921911352120008,[21]
TIC 443126408,95.353005,-11.773246,0.98511213,0.5256749620167073,0.5256749620167073,ROT,4.114958555292874,2.1556488758942907,[6]
TIC 197931263,59.1439494682532,-54.2305837773412,0.9851077,2.532664738255848,2.532664738255848,EA,4.046576934023897,2.1899128636180487,"[3, 4]"
TIC 15099904,321.780462476247,24.9178377339791,0.9851068,5.358433711982606,5.358433711982606,ROT,5.264554838701729,3.248675200131069,[15]
TIC 244167327,6.12354183354826,-2.2190624276408,0.9850979,4.954105292383216,4.954105292383216,ROT,2.120205946740836,1.47942946148752,[42]
TIC 121457732,287.974387663293,38.8424092005634,0.98509383,1.9692885506786275,0.9846442753393138,EW,2.7731587752959577,16.99965722251104,"[14, 40, 41]"
TIC 201286340,1.84536605956774,-57.1719056992689,0.9850935,0.5033181773105865,0.5033181773105865,ROT,4.802145819805606,5.536318893409338,"[28, 29]"
TIC 360918957,143.250665910146,-62.8557780843669,0.98509336,7.453500067602696,7.453500067602696,ROT,2.062098836007272,1.968349839697578,[36]
TIC 150125799,70.3263411844989,29.2496212389639,0.9850932,8.511600455353795,8.511600455353795,ROT,3.633845635930998,1.963520570748012,"[19, 44]"
TIC 445076317,210.025621485658,18.277591380023,0.98509234,4.189721341758854,4.189721341758854,ROT,2.279435348259073,2.2443608367558694,[50]
TIC 336960775,30.7398792338012,11.0187575971453,0.9850915,3.5469268435281305,1.7734634217640652,ROT,1.0767664132380086,2.642512163373273,[42]
TIC 178340518,164.124944,-42.570146,0.98509073,6.413406361800971,6.413406361800971,ROT,1.994909556269003,2.0843042889679464,[10]
TIC 270526513,251.492650176605,82.0372630157332,0.9850847,5.000391153604028,5.000391153604028,ROT,2.7717087899603605,0.7516620274733876,"[14, 20, 21, 41]"
TIC 124494439,93.438686,-23.862006,0.985084,7.214781819081132,7.214781819081132,ROT,6.893718790303919,2.4695629026889505,"[6, 33]"
TIC 85693500,63.3432973064698,34.432377536867,0.9850729,5.389243241581521,5.389243241581521,ROT,3.73465604337264,2.87136486664094,[19]
TIC 75210369,138.660920471783,-45.5760163199819,0.9850713,0.5431287941810053,0.5431287941810053,ROT,3.231479477065357,4.271424708768101,"[8, 9, 35, 36]"
TIC 13069288,75.7251050408187,-29.8001324194616,0.98507047,0.5911888180942608,0.5911888180942608,ROT,2.2714421741572526,1.6284193692999078,[5]
TIC 9102812,350.739800889321,-21.5354199910708,0.98506284,3.874083019001352,3.874083019001352,ROT,2.021276707450152,1.886143309367663,[2]
TIC 2105589,79.3986896824128,33.5934897010954,0.98506147,0.4798397221547214,0.4798397221547214,ROT,3.788028701474448,4.209901455724975,"[43, 44, 45]"
TIC 390687328,192.793642747978,8.13962046541028,0.9850584,6.793001188876032,6.793001188876032,ROT,2.21642695281396,2.720286407220065,"[46, 50]"
TIC 270771392,137.742379,3.603617,0.9850573,7.149867345846985,7.149867345846985,ROT,3.102788580476709,1.4170786926329215,[8]
TIC 345561612,221.888541498874,18.7377992770487,0.9850573,3.028965190736188,3.028965190736188,ROT,2.223151635559796,1.8102579503211509,[50]
TIC 421348273,218.896254,-68.739151,0.9850562,3.735058128771541,3.735058128771541,ROT,27.103264642615805,16.824175614267844,"[11, 12]"
TIC 69474391,76.8002830611771,24.6212135816311,0.98505485,3.89441767135835,3.89441767135835,CEP,12.803307780248367,8.39874645216953,"[43, 44]"
TIC 80986164,122.467378990405,-43.5283709106214,0.98505425,6.532822633077573,3.2664113165387865,ROT,0.7373308310974874,2.0441770406360624,[35]
TIC 102071920,17.6909503122178,-46.8050756990022,0.9850525,4.993849027499036,4.993849027499036,ROT,4.172700299518862,2.581048596661848,[29]
TIC 379671301,219.995214600053,-51.6448992021789,0.98505163,8.171502631577548,8.171502631577548,ROT,2.565849881915488,2.335233317771363,[38]
TIC 417699758,299.595523836075,71.2801281575695,0.98505044,0.9024417872667948,0.9024417872667948,ROT,4.339501542735306,2.136030817210411,"[15, 16, 24]"
TIC 307869210,127.79434813045,40.2248908367971,0.9850455,6.770177062848256,3.385088531424128,ROT,1.0066526009494767,17.256716446598997,[47]
TIC 220493940,344.636695952836,-54.0082132006822,0.9850441,6.515996389780336,6.515996389780336,ROT,2.4637774459410062,1.6641742776194286,[1]
TIC 287624238,276.480124685089,14.96623977724,0.9850427,0.4705302421917053,0.4705302421917053,ROT,6.9083308497776255,5.5322850159882,"[26, 40]"
TIC 261389834,209.807581345002,-51.8774662093152,0.985039,4.12801746034133,4.12801746034133,ROT,6.889463620557238,4.739789206860841,"[11, 38]"
TIC 229465305,295.300532914064,65.5085445298186,0.9850365,8.156696627664763,8.156696627664763,ROT,2.375389467874736,2.283776940292075,"[21, 26]"
TIC 118761397,134.634065226095,-20.5194538751593,0.98503184,0.6415345808991367,0.6415345808991367,ROT,5.685001214768391,5.55829173304768,[35]
TIC 414291509,215.876672855096,-57.884481188299,0.9850294,0.4179934292113206,0.4179934292113206,RRAB,15.969926389149872,16.72516120121114,[38]
TIC 178938417,68.2758812824401,-24.0133065453915,0.9850272,5.323478271756404,5.323478271756404,ROT,4.760190141169359,3.5806066032067583,[32]
TIC 262541747,107.46260362636,9.30887794785252,0.98502326,2.379655281455665,2.379655281455665,ROT,2.2837048532392306,0.9871791226205217,[33]
TIC 253929725,338.321369384752,-35.1387074902668,0.9850214,6.429766971186378,6.429766971186378,ROT,2.1020329057150744,1.3478332197518372,[28]
TIC 114353139,88.0970822217423,20.6963936113604,0.9850197,0.9242008043181276,0.9242008043181276,ROT,2.3131891609259263,2.5657169096500585,"[44, 45]"
TIC 408351795,145.048459,-19.521845,0.98501647,1.832607833754424,1.832607833754424,EA,17.536962675560734,14.885504747568786,[8]
TIC 179238861,158.998911,-23.166067,0.98501194,1.1657907034084385,0.5828953517042192,EA,0.8278054433504828,27.97316729391697,[9]
TIC 310843158,345.377199651933,5.65889465038355,0.9850117,3.666950148102757,3.666950148102757,ROT,2.603144961940909,1.2627274697687032,[42]
TIC 99905188,168.653497152315,60.6769003832537,0.9850103,8.141367088863614,8.141367088863614,ROT,2.2540157511250345,1.7487994838272125,"[15, 41, 48]"
TIC 219820988,268.175478869036,60.5024813047716,0.9850049,5.3730852643546285,5.3730852643546285,ROT,2.392431560815428,1.932570036606872,[16]
TIC 197214814,133.186076801675,22.5144752291181,0.98500085,2.5505019966088263,2.5505019966088263,ROT,2.3032684058062363,1.7193075379478766,[44]
TIC 279573142,106.082176535019,-56.8628038964015,0.98499936,0.5058489379999855,0.5058489379999855,ROT,4.768574910383238,2.028955819587952,"[2, 3, 5, 6, 8, 9, 13]"
TIC 81712530,123.452094794186,-43.547206830329,0.984999,5.019696227630859,5.019696227630859,ROT,5.135117788346126,3.0792497379053767,"[34, 35]"
TIC 335869806,334.200193444067,-12.831435347947,0.9849983,4.078807477019335,4.078807477019335,ROT,4.01470762450832,1.1107643261305875,[42]
TIC 235041061,354.272561774845,-65.7828434553597,0.9849917,4.363641375892267,4.363641375892267,ROT,2.3500155760655024,1.3766949135455202,[28]
TIC 47383216,341.651580459315,-24.5199177961029,0.9849909,8.270382763758699,8.270382763758699,ROT,2.269801601974311,2.544758479012909,[2]
TIC 12393870,1.39809601883303,-29.9518290357552,0.98499066,5.622770988749524,5.622770988749524,ROT,2.7710784233801204,2.233143986974688,[2]
TIC 214972970,241.289063707229,-49.7987257651127,0.98499054,0.844944989090938,0.844944989090938,ROT,2.232062657770662,2.0800783207564115,[39]
TIC 98219693,108.488908121666,-30.3397907868145,0.9849872,7.471485832543862,7.471485832543862,ROT,2.809125310986282,2.679838013370351,"[33, 34]"
TIC 311402004,35.8922062203396,-44.7649492313179,0.9849858,3.406324125278581,3.406324125278581,ROT,2.104335840569,0.9867889629010166,[30]
TIC 322606029,279.165867160679,27.2361738188381,0.9849782,2.691658498258148,2.691658498258148,ROT,2.459044695806194,2.848346746376761,[26]
TIC 383620478,210.479919835365,-88.0402037165706,0.9849754,5.068599181195079,5.068599181195079,ROT,2.7084601424906647,2.307413914361257,[27]
TIC 64105291,39.3156112804632,-22.3830828763351,0.9849739,3.8410785523596513,3.8410785523596513,ROT,5.479382355061106,2.43088629030562,[4]
TIC 180982797,130.079975,-40.263872,0.9849731,3.14051447281376,3.14051447281376,ROT,2.430939628350749,2.359091926653884,"[8, 35]"
TIC 170867166,70.3155599895812,-35.2328332226688,0.9849717,7.005678032391725,7.005678032391725,ROT,2.240105524577112,1.7766458356098978,"[4, 5, 31]"
TIC 48084398,281.873245807112,49.4320228547502,0.984971,2.132976240791641,2.132976240791641,ROT,12.777312487066556,8.069573479563548,"[14, 15, 26, 40]"
TIC 464907721,159.877894,-65.083305,0.984969,0.8569201598211634,0.8569201598211634,ROT,3.186583187119448,2.90809559387616,"[10, 11]"
TIC 199667571,252.168658848574,54.7300945202644,0.9849675,7.21039777670296,7.21039777670296,ROT,3.1072055714386533,1.8023403655274968,[26]
TIC 396928591,171.245519854206,11.4302927176452,0.98496014,5.173973271404789,2.5869866357023943,ROT,1.2656956673507436,2.053360163090139,"[45, 49]"
TIC 86396382,97.6366528287122,29.6722962039341,0.9849577,1.086852622941032,1.086852622941032,EA,2.279049818891204,2.1825823780325995,"[43, 44, 45]"
TIC 370042412,292.337072595212,20.2797384200334,0.98495585,0.5508722111764685,0.5508722111764685,ROT,8.697909226999883,6.014930501989447,"[40, 41]"
TIC 179665413,145.965401512745,-1.93375674508664,0.98494357,0.8286222908467011,0.8286222908467011,ROT,1.9857601494783133,2.216944656941558,[35]
TIC 284073685,342.582573,-63.220917,0.9849417,1.0529330685996163,1.0529330685996163,ROT,1.99716094665302,2.033128235250264,[1]
TIC 339884123,111.655947,-57.522285,0.98493814,5.54192114363146,5.54192114363146,ROT,6.199843270904494,2.21728005465328,"[8, 9]"
TIC 279249443,103.828999667332,-57.0778887598901,0.9849349,8.478392237776603,8.478392237776603,ROT,1.73538554731949,2.2587639506027952,[35]
TIC 358466708,119.227835866199,-60.5984705821761,0.9849342,0.5976209385984297,0.5976209385984297,ROT,4.206323530460344,2.574057440503613,"[7, 8, 9, 10, 11, 27, 31, 35, 36, 37]"
TIC 267355890,263.86538916428,13.8835013273014,0.9849317,8.156486384107268,8.156486384107268,ROT,2.500754986973297,1.9041812980406083,[26]
TIC 99785582,141.600744533366,47.5262853406268,0.98493075,7.059732301772455,7.059732301772455,ROT,7.955591911952497,4.008410092705459,[21]
TIC 12675678,304.954927551462,38.3427139733545,0.9849282,8.141446859131225,8.141446859131225,ROT,2.281016784873581,2.3275192405996936,[41]
TIC 332911355,35.016948,-1.012404,0.9849252,0.8576691453775545,0.8576691453775545,ROT,2.052914013751539,2.0382042558354048,[4]
TIC 47221727,80.678045625407,13.2290722251187,0.98492485,6.7061279589200185,6.7061279589200185,ROT,3.320192020143467,2.687849436071118,"[43, 45]"
TIC 415675128,108.907451870804,31.7809983128966,0.9849245,6.339865380753206,6.339865380753206,ROT,2.8136387296906737,2.040384473614694,"[44, 45]"
TIC 124016284,103.749749819542,-6.08277599417934,0.9849214,0.8831351480888118,0.8831351480888118,ROT,3.0000489228344382,2.795097001880143,[33]
TIC 14621767,306.209868106585,38.3096116742955,0.9849192,2.035002237676667,2.035002237676667,ROT,2.3102791277631285,1.9475694343175456,[41]
TIC 12509218,3.90297174135865,-29.7668175308503,0.984915,0.8387632493542668,0.8387632493542668,ROT,3.978464105648093,3.582731211974393,[2]
TIC 233071509,270.72497715029,61.4197522733904,0.98490834,7.987944145038206,7.987944145038206,ROT,2.9686755199056725,1.9795134824558505,"[15, 19, 20, 21, 47]"
TIC 196841006,19.1218865780212,42.9394174103551,0.9849069,5.742359849294058,2.871179924647029,ROT,1.2459326631143797,3.4783051136813063,[17]
TIC 12723842,336.742094965843,-17.780929579383,0.98490393,5.428893067802295,5.428893067802295,ROT,1.6899833211047808,2.154005459610294,[42]
TIC 116157661,7.66502380731802,-38.1657393763138,0.9849015,0.8598127519648517,0.8598127519648517,ROT,3.1765883094956893,3.194792128725961,[2]
TIC 391475087,60.3932787125201,-52.0865871294041,0.98490113,3.0806972478561576,3.0806972478561576,ROT,2.4335065064289747,1.63120622544205,[31]
TIC 382322852,320.211917734124,-45.8108760898052,0.9849005,8.027314903755975,8.027314903755975,ROT,3.237765595850349,3.631216719793149,"[27, 28]"
TIC 149235282,278.971959353895,16.9752624024413,0.98489386,5.548955086158875,5.548955086158875,ROT,2.599328630470058,3.4929160081667,"[26, 40]"
TIC 441738064,259.102991547084,75.410220500576,0.98489374,0.6249015242145531,0.6249015242145531,ROT,4.550321287963616,2.639216408612872,"[15, 16, 17, 19, 22, 24]"
TIC 187516250,110.532546,-6.125876,0.9848919,4.349475704995487,2.1747378524977434,ROT,1.0403523008803015,3.356810312379279,[7]
TIC 423126653,113.10808,-18.743988,0.98489004,8.032127382636302,8.032127382636302,ROT,2.984921744590593,1.7895731754929525,[7]
TIC 159628659,220.174372421408,60.4631488892339,0.9848862,0.4513691384128798,0.2256845692064399,EW,1.9043548743635264,2.8776093611777145,"[15, 16, 22, 23, 48, 50]"
TIC 138168262,94.5303278427265,75.1008869946851,0.98488253,0.5376722546019492,0.5376722546019492,ROT,5.9709184164624745,5.659558726164429,"[19, 20, 26, 40]"
TIC 290382977,233.999857975736,-87.6298126933483,0.9848779,0.6242227648916185,0.6242227648916185,ROT,2.9440427428436178,2.684334813225436,"[27, 39]"
TIC 126640805,314.923828292618,-47.6171444058596,0.9848755,5.2464905668861,5.2464905668861,ROT,2.416173649864327,2.0475575493749893,[27]
TIC 427020004,49.5727072938229,18.4056561040802,0.9848667,3.1190964898779674,3.1190964898779674,ROT,7.264361563309404,6.8948162079568345,"[42, 43]"
TIC 32092813,58.851968,-70.417922,0.9848646,2.5901761600282875,2.5901761600282875,ROT,2.050177405983353,2.388233437919613,"[4, 5, 6, 7, 9, 10, 11, 13]"
TIC 347947001,33.9945708929077,58.2936180274548,0.98486036,3.6581467090276703,3.6581467090276703,ROT,2.421487468993506,1.2892917646772024,[18]
TIC 382323697,29.4320295559052,-11.5139983727547,0.98486,4.331252599808472,4.331252599808472,ROT,2.071364683654334,2.4871229836387294,[30]
TIC 406413428,33.3389807823944,5.77277861622224,0.98485863,0.5825028224419485,0.5825028224419485,ROT,9.391202686865991,6.924319694227111,"[4, 31, 42, 43]"
TIC 466442843,7.07918733311735,7.67328325123239,0.9848505,6.345685408820966,6.345685408820966,ROT,3.742719991957205,2.048564543454472,"[42, 43]"
TIC 119061785,135.868401,-23.436365,0.9848459,0.5260108130774949,0.5260108130774949,ROT,3.014205579439652,2.98239806529615,[8]
TIC 144332000,171.409212788038,29.9873547564276,0.9848446,0.5740272747749001,0.5740272747749001,ROT,4.122529618046796,4.301069469797952,"[22, 49]"
TIC 154339760,99.0120179608,74.2929677920539,0.98483735,8.065052860475221,8.065052860475221,ROT,6.905838855151266,4.799448250721536,"[19, 20]"
TIC 418256166,322.884837194644,72.0505411759307,0.98483396,0.5120321265502056,0.5120321265502056,ROT,4.898512397413964,4.079112594173218,"[17, 19]"
TIC 374945392,89.398026,-60.285576,0.9848337,0.6400247603726962,0.6400247603726962,ROT,3.2214203459012607,2.9957595902064216,"[6, 7, 10]"
TIC 244252435,74.3770414893208,-3.95014246144478,0.9848299,1.8794111600186303,0.9397055800093151,EA,1.4501309984663653,2.8184074795688048,[5]
TIC 96950057,74.5056415380544,30.125708536866,0.98482805,4.915548817667576,2.457774408833788,ROT,1.6385531872972037,5.066862220111558,"[19, 43, 44]"
TIC 445990173,106.37431024658,15.3490386347924,0.9848183,1.4102479669006058,0.7051239834503029,EW,2.1244699790974497,64.46659312270783,"[33, 44, 45]"
TIC 331724986,32.2336043031791,79.3459403271888,0.9848133,0.5409573149997458,0.5409573149997458,ROT,4.424787490453461,2.3106524503285084,"[19, 25, 26]"
TIC 144441688,207.91135772684,30.0082835263854,0.98481107,0.485315654747273,0.485315654747273,ROT,5.638741658827249,6.594451550007765,[50]
TIC 24695017,35.0231182753516,-72.8297541051571,0.9848045,8.370407012859811,8.370407012859811,ROT,3.173924878497105,2.7008447697081186,"[1, 2, 13, 28, 29]"
TIC 393639812,199.713013546144,3.68763174066456,0.98480296,1.7404649159384866,0.8702324579692433,EA,1.1546630271010447,5.0468499538695575,"[23, 46, 50]"
TIC 248147068,193.83106,-42.915747,0.9848023,8.198113985014208,8.198113985014208,ROT,3.879672332512391,1.781247564138967,[10]
TIC 270156638,61.8156555871531,31.0188805011385,0.9848007,0.623830047190963,0.623830047190963,ROT,3.01323988600752,3.079813672021406,[44]
TIC 129006409,341.040639709319,36.4939102702165,0.98479986,5.4171526725609045,5.4171526725609045,ROT,3.9086127801877626,4.814533964417427,[16]
TIC 35841788,41.2551509295429,-2.42948914124327,0.9847971,5.238453221273311,5.238453221273311,ROT,5.160881604109738,3.142125482768354,[31]
TIC 194664126,51.260189979836,36.7989468575722,0.98479605,5.187161899933163,5.187161899933163,ROT,13.369733287944529,4.817363857846775,[18]
TIC 30110048,73.3751399653687,-66.9244963714325,0.9847957,6.8355066507806175,6.8355066507806175,ROT,2.211838493215589,1.015859421158285,"[1, 2, 3, 10]"
TIC 254293276,354.541527465058,-25.2211359193269,0.9847912,7.459210311471786,7.459210311471786,ROT,4.08530114157355,3.4754240428916745,[2]
TIC 448453550,210.553044,-67.018981,0.9847904,0.0991945886247058,0.0991945886247058,DSCT,3.386828045129316,1.0772872055353069,[11]
TIC 153884128,340.76813751825,47.1686964908536,0.9847875,2.0451907447528,2.0451907447528,ROT,2.8217431207593204,1.1754256633872189,[16]
TIC 451090601,170.561613320509,-56.602767803681,0.9847831,3.2527149664731265,3.2527149664731265,ROT,2.2219713657449867,0.9736213959650244,[37]
TIC 65450944,42.2950635911702,-25.2890705307785,0.9847793,0.57606034357117,0.57606034357117,ROT,2.003224499558349,2.4397056012967897,[4]
TIC 269884071,310.867830672818,-27.3966490952408,0.98477834,7.802991401812394,7.802991401812394,ROT,2.294400611436395,2.1725776232912373,[1]
TIC 229539264,222.35817648698,73.4468377465256,0.98477364,5.255650499723089,5.255650499723089,ROT,4.991833439788802,2.076502384502213,"[47, 48, 49]"
TIC 175411184,350.160330853733,-38.4965151834558,0.98477364,0.990694844126656,0.990694844126656,ROT,3.518432274703697,2.923797222429402,"[2, 29]"
TIC 109841888,291.031577611447,29.6213314963778,0.98477316,2.7207509161055543,2.7207509161055543,ROT,2.212453881315865,2.069061778920303,[14]
TIC 279101977,237.644222,-49.352823,0.98477226,5.426568775330607,5.426568775330607,ROT,8.783016216115525,6.392427823906962,[12]
TIC 152113197,169.822556677245,-40.502753244239,0.98477215,6.558555266091212,6.558555266091212,ROT,2.2950149393839454,1.6665228545715265,"[36, 37]"
TIC 231714759,352.592702884221,-58.4262810042709,0.9847686,5.424895421320048,2.712447710660024,EA,1.0113743384429914,5.326678198763964,[1]
TIC 51269322,192.143767690483,49.5650174035289,0.9847659,0.5873338813019687,0.5873338813019687,ROT,3.16298199527071,2.985712448847904,"[15, 49]"
TIC 441128648,39.71099842734,-13.1529752710341,0.98476493,2.7625342935022448,2.7625342935022448,ROT,3.363396012611902,2.683134415841316,[4]
TIC 340970572,311.61095,-63.464064,0.98476297,8.161184109324596,8.161184109324596,ROT,2.2998887072161627,1.8303919411248664,[13]
TIC 213036756,74.9939951560802,-3.55340530824608,0.9847615,4.529962642200356,4.529962642200356,ROT,2.900079516548228,2.4343761896191296,[5]
TIC 354023414,63.0861313063605,42.907725328738,0.9847573,1.3529310759853508,0.6764655379926754,EA,1.444718763443278,8.947900067665527,[19]
TIC 96315731,103.790979170985,-30.0622122845751,0.98474556,6.69687213794252,6.69687213794252,ROT,5.422772466602033,5.3808453756190255,"[6, 7, 33, 34]"
TIC 329591036,273.495862200362,18.2526063571002,0.98474264,0.630357791506071,0.630357791506071,ROT,3.01694916303064,1.7961636065026538,[26]
TIC 317333887,87.596504,-14.629297,0.98473835,3.289951415396111,3.289951415396111,ROT,2.0206543552269443,1.3612923182362424,[6]
TIC 354926863,39.4423509141351,67.8555200171088,0.9847376,1.433270426185673,0.7166352130928365,EA,1.0643744970272706,2.563506036869049,[19]
TIC 165300633,157.43508875689,25.7603725088595,0.9847365,0.9094547563689582,0.9094547563689582,ROT,4.491652067161367,2.229004396255532,[48]
TIC 1191321,135.937501236206,-17.4966080481345,0.98472184,4.914886455890305,2.457443227945153,ROT,1.1261109058737622,2.269688691218929,[35]
TIC 53337875,117.996836513019,58.0347698441695,0.9847194,5.143506088263302,5.143506088263302,ROT,3.0859994648917355,2.583771921593341,[47]
TIC 278825715,100.316543890226,-56.2750614194344,0.9847179,6.597720658381277,6.597720658381277,ROT,1.7287848441644529,2.019703931208229,"[5, 11, 12, 13, 28, 31, 33, 34, 37, 38, 39]"
TIC 339568213,253.54191,-41.825027,0.9847149,5.835556300447193,2.9177781502235964,EA,1.1345402036135863,2.9646691229661526,"[12, 39]"
TIC 8262832,162.302892749435,37.6972879037237,0.98471236,4.783016243880415,4.783016243880415,ROT,7.915509361665738,2.6504201329001984,[48]
TIC 416265665,289.625503550989,50.227616167812,0.98470867,7.658969099107969,7.658969099107969,ROT,3.0218044121709378,1.5012850784661782,"[40, 41]"
